tier,workstream,imagePlan,status,section,contentType,name,route,canonicalUrl,province,city,priorityScore,qualityCompletionScore,wordCount,thinThreshold,stale,reviewAgeDays,missingSourceUrl,sourceUrl,missingFields,missingInternalLinks,dataQualityFlags,canonicalRiskType,issueClassifications,researchStatus,validationStatus,seoStatus,imageStatus,publishStatus
T2-high-value-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Hamilton Beach,/dog-parks/hamilton-beach/,https://leashfree.ca/dog-parks/hamilton-beach/,Ontario,Hamilton,77,95,88,180,true,400,false,"https://www.google.com/maps/place/Hamilton+Beach/@43.2458524,-79.7481555,18.82z/data=!4m6!3m5!1s0x882c99e989e82c51:0x18c548296af39c13!8m2!3d43.2462319!4d-79.7478351!16s%2Fg%2F11q2xkcmpf!5m1!1e1?entry=ttu&g_ep=EgoyMDI1MDYxMS4wIKXMDSoASAFQAw%3D%3D",reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T2-high-value-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Memorial Park,/dog-parks/memorial-park-white-rock/,https://leashfree.ca/dog-parks/memorial-park-white-rock/,British Columbia,White Rock,77,95,88,180,true,372,false,https://www.whiterockcity.ca,reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T2-high-value-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,White Spruce Park,/dog-parks/white-spruce-park/,https://leashfree.ca/dog-parks/white-spruce-park/,Ontario,Brampton,77,95,88,180,true,390,false,https://www.brampton.ca,reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T2-high-value-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Bakerview Park,/dog-parks/bakerview-park-surrey/,https://leashfree.ca/dog-parks/bakerview-park-surrey/,British Columbia,Surrey,77,95,89,180,true,372,false,https://www.surrey.ca/parks-recreation/parks/bakerview-park,reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T2-high-value-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Semiahmoo Park,/dog-parks/semiahmoo-park/,https://leashfree.ca/dog-parks/semiahmoo-park/,British Columbia,White Rock,77,95,89,180,true,372,false,https://www.whiterockcity.ca,reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T2-high-value-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Stony Swamp Conservation Area,/dog-parks/stony-swamp-conservation-area/,https://leashfree.ca/dog-parks/stony-swamp-conservation-area/,Ontario,Ottawa,77,95,89,180,true,390,false,"https://www.google.com/maps/place/Stony+Swamp/@45.3065645,-75.8166715,17z/data=!3m1!4b1!4m6!3m5!1s0x4ccdff154f260e4d:0xd36d293b0fb6c8bb!8m2!3d45.3065645!4d-75.8166715!16s%2Fg%2F11hkffzvn7!5m1!1e1?entry=ttu&g_ep=EgoyMDI1MDYxNy4wIKXMDSoASAFQAw%3D%3D",reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T2-high-value-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Nelson Dog Walk,/dog-parks/nelson-dog-walk-lakeside-path/,https://leashfree.ca/dog-parks/nelson-dog-walk-lakeside-path/,British Columbia,Nelson,77,95,90,180,true,372,false,https://www.nelson.ca,reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T2-high-value-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Thurlow Dog Park,/dog-parks/thurlow-dog-park/,https://leashfree.ca/dog-parks/thurlow-dog-park/,Ontario,Belleville,77,95,91,180,true,382,false,"https://www.google.com/maps/place/Thurlow+Dog+Park/@44.2068538,-77.3969402,17z/data=!3m1!4b1!4m6!3m5!1s0x89d6255b44ab6c83:0x237c7d20fcd91759!8m2!3d44.20685!4d-77.3943653!16s%2Fg%2F11p5ycvngd!5m1!1e1?entry=ttu&g_ep=EgoyMDI1MDYzMC4wIKXMDSoASAFQAw%3D%3D",reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T2-high-value-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Barkwood Forest,/dog-parks/barkwood-forest/,https://leashfree.ca/dog-parks/barkwood-forest/,Ontario,Ottawa,77,95,92,180,true,390,false,"https://www.google.com/maps/place/Barkwood+Forest+by+Boogity+Dog+Walking/@45.2060417,-75.978933,17z/data=!3m1!4b1!4m6!3m5!1s0x4cd2072ec7d8247f:0x60de4d8e8384da95!8m2!3d45.2060417!4d-75.978933!16s%2Fg%2F11ny22ym7y!5m1!1e1?entry=ttu&g_ep=EgoyMDI1MDYxNy4wIKXMDSoASAFQAw%3D%3D",reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T2-high-value-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Bishop's Park,/dog-parks/bishops-park/,https://leashfree.ca/dog-parks/bishops-park/,Ontario,Hamilton,77,95,92,180,true,400,false,"https://www.google.com/maps/place/Bishop's+Park/@43.2499064,-79.8570453,18.82z/data=!4m6!3m5!1s0x882c9bcfc91ba129:0x5922a4fe7ce255ab!8m2!3d43.2501761!4d-79.8563445!16s%2Fg%2F11h51c_z1y!5m1!1e1?entry=ttu&g_ep=EgoyMDI1MDYxMS4wIKXMDSoASAFQAw%3D%3D",reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T2-high-value-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Colonel Danforth Park,/dog-parks/colonel-danforth-park/,https://leashfree.ca/dog-parks/colonel-danforth-park/,Ontario,Toronto,77,95,92,180,true,401,false,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=4,reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T2-high-value-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,David Bartlett Park,/dog-parks/david-bartlett-park/,https://leashfree.ca/dog-parks/david-bartlett-park/,Ontario,Ottawa,77,95,92,180,true,390,false,"https://www.google.com/maps/place/David+Bartlett+Park/@45.2448257,-75.7073675,16.09z/data=!4m6!3m5!1s0x4ccde36e7bdbd8bf:0xb7f36164996c9ad7!8m2!3d45.2445414!4d-75.7006731!16s%2Fg%2F1tl7nblh!5m1!1e1?entry=ttu&g_ep=EgoyMDI1MDYxNy4wIKXMDSoASAFQAw%3D%3D",reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T2-high-value-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Guindon Park,/dog-parks/guindon-park-cornwall/,https://leashfree.ca/dog-parks/guindon-park-cornwall/,Ontario,Cornwall,77,95,92,180,true,373,false,https://www.cornwall.ca/en/play-here/guindon-park.aspx,reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T2-high-value-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Millers Creek Park,/dog-parks/millers-creek-park/,https://leashfree.ca/dog-parks/millers-creek-park/,Ontario,Ajax,77,95,92,180,true,374,false,"https://www.google.com/maps/place/Millers+Creek+Leash-Free+Dog+Area/@43.863346,-79.0741809,14z/data=!4m10!1m2!2m1!1sAjax+Dog+Parks!3m6!1s0x89d4df004a3e2297:0x69f493ad6c31dc29!8m2!3d43.8656659!4d-79.0379569!15sCg5BamF4IERvZyBQYXJrc5IBBHBhcmuqAVEKCS9tLzBidDlschABKg0iCWRvZyBwYXJrcygAMh8QASIbKUVW_IgNBen3KmJFY0z3Dig2VFpI89LdWjuUMhIQAiIOYWpheCBkb2cgcGFya3PgAQA!16s%2Fg%2F11w566fxh7!5m1!1e1?entry=ttu&g_ep=EgoyMDI1MDcwNy4wIKXMDSoASAFQAw%3D%3D",reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T2-high-value-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Morden Dog Park,/dog-parks/morden-dog-park/,https://leashfree.ca/dog-parks/morden-dog-park/,Manitoba,Morden,77,95,92,180,true,372,false,https://www.morden.ca/p/dog-park,reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T2-high-value-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Stanley Park South - Toronto,/dog-parks/stanley-park-south-toronto/,https://leashfree.ca/dog-parks/stanley-park-south-toronto/,Ontario,Toronto,77,95,92,180,true,401,false,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=2750,reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T2-high-value-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Blackie Spit,/dog-parks/blackie-spit-surrey/,https://leashfree.ca/dog-parks/blackie-spit-surrey/,British Columbia,Surrey,77,95,93,180,true,372,false,https://www.surrey.ca/parks-recreation/parks/blackie-spit-park,reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T2-high-value-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Charleston Lake Provincial Park,/dog-parks/charleston-lake-provincial-park/,https://leashfree.ca/dog-parks/charleston-lake-provincial-park/,Ontario,Charleston Lake,77,95,93,180,true,373,false,https://www.ontarioparks.com/park/charlestonlake,reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T2-high-value-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Humber Bay Park West,/dog-parks/humber-bay-park-west-etobicoke/,https://leashfree.ca/dog-parks/humber-bay-park-west-etobicoke/,Ontario,Etobicoke,77,95,93,180,true,390,false,"https://www.google.com/maps/place/Humber+Bay+Park+West/@43.6164781,-79.4819919,16z/data=!3m1!4b1!4m6!3m5!1s0x882b3604f2f45f2d:0x9c6287b08208fded!8m2!3d43.6164742!4d-79.479417!16s%2Fg%2F11g_f75bl!5m1!1e1?entry=ttu&g_ep=EgoyMDI1MDYxNy4wIKXMDSoASAFQAw%3D%3D",reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T2-high-value-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Māmowimīwēyitamōwin Park Off-Leash Area,/dog-parks/mamowimiweyitamowin-park-off-leash-area/,https://leashfree.ca/dog-parks/mamowimiweyitamowin-park-off-leash-area/,Saskatchewan,Regina,77,95,93,180,true,372,false,https://www.regina.ca/parks-recreation-culture/dog-parks/,reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T2-high-value-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Niagara Falls Bark Park,/dog-parks/niagara-falls-bark-park/,https://leashfree.ca/dog-parks/niagara-falls-bark-park/,Ontario,Niagara Falls,77,95,93,180,true,382,false,"https://www.google.com/maps/place/Niagara+Falls+Bark+Park/@43.0507455,-79.1768015,12z/data=!4m10!1m2!2m1!1sNiagara+Falls+Dog+Parks!3m6!1s0x89d343bfe22c36ed:0xbb6457a6f918d254!8m2!3d43.0499227!4d-79.0925216!15sChdOaWFnYXJhIEZhbGxzIERvZyBQYXJrc1oZIhduaWFnYXJhIGZhbGxzIGRvZyBwYXJrc5IBCGRvZ19wYXJrmgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVU5oZFZCTFZFeDNFQUWqAVoKCS9tLzBidDlschABKg0iCWRvZyBwYXJrcygAMh8QASIbbz0nYCJ6xHqraYBYzxLpG-MyZp2eqmo_n4wDMhsQAiIXbmlhZ2FyYSBmYWxscyBkb2cgcGFya3PgAQD6AQQIABA_!16s%2Fg%2F11j6ywjkf4!5m1!1e1?entry=ttu&g_ep=EgoyMDI1MDYzMC4wIKXMDSoASAFQAw%3D%3D",reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T2-high-value-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,West Zwick's Island Park,/dog-parks/west-zwicks-island-park/,https://leashfree.ca/dog-parks/west-zwicks-island-park/,Ontario,Belleville,77,95,93,180,true,382,false,"https://www.google.com/maps/place/West+Zwick's+Island+Park/@44.1542375,-77.3924137,15.5z/data=!4m14!1m7!3m6!1s0x89d62ff65f7e78bb:0x3a9af01a63249db!2sQuinte+Dog+Park!8m2!3d44.154175!4d-77.387759!16s%2Fg%2F1tfjgjb8!3m5!1s0x89d6254d424a5503:0x2a6066f6f9236305!8m2!3d44.1531091!4d-77.3888888!16s%2Fg%2F1w0j0ldt!5m1!1e1?entry=ttu&g_ep=EgoyMDI1MDYzMC4wIKXMDSoASAFQAw%3D%3D",reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T2-high-value-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Greenwood Conservation Area,/dog-parks/greenwood-conservation-area/,https://leashfree.ca/dog-parks/greenwood-conservation-area/,Ontario,Ajax,77,95,94,180,true,374,false,https://trca.ca/parks/greenwood-conservation-area/,reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T2-high-value-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Kilcona Park,/dog-parks/kilcona-park/,https://leashfree.ca/dog-parks/kilcona-park/,Manitoba,Winnipeg,77,95,94,180,true,372,false,https://winnipeg.ca/publicworks/parksOpenSpace/OffLeashAreas/,reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T2-high-value-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Lakeland Neighbourhood Off-Leash Area,/dog-parks/lakeland-neighbourhood-off-leash-area/,https://leashfree.ca/dog-parks/lakeland-neighbourhood-off-leash-area/,Alberta,Grande Prairie,77,95,94,180,true,372,false,https://www.cityofgp.com/culture-recreation/parks-trails/dog-parks,reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T2-high-value-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Little Mountain Park,/dog-parks/little-mountain-park/,https://leashfree.ca/dog-parks/little-mountain-park/,Manitoba,Winnipeg,77,95,94,180,true,372,false,https://winnipeg.ca/publicworks/parksOpenSpace/OffLeashAreas/,reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T2-high-value-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Niagara Falls Dog Park,/dog-parks/niagara-falls-dog-park/,https://leashfree.ca/dog-parks/niagara-falls-dog-park/,Ontario,Niagara Falls,77,95,95,180,true,382,false,https://niagarafalls.ca/living/parks-trails/dog-park.aspx,reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T2-high-value-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Powell Park,/dog-parks/powell-park/,https://leashfree.ca/dog-parks/powell-park/,Ontario,Hamilton,77,95,95,180,true,400,false,"https://www.google.com/maps/place/Powell+Park,+53+Birch+Ave,+Hamilton,+ON+L8L+6H8/@43.2550934,-79.8424945,17.91z/data=!4m6!3m5!1s0x882c9bf083514a57:0xbaaa9715cae9aa37!8m2!3d43.2557576!4d-79.8410538!16s%2Fg%2F11bvt7zpqj!5m1!1e1?entry=ttu&g_ep=EgoyMDI1MDYxMS4wIKXMDSoASAFQAw%3D%3D",reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T2-high-value-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Sorauren Avenue Park,/dog-parks/sorauren-avenue-park/,https://leashfree.ca/dog-parks/sorauren-avenue-park/,Ontario,Toronto,77,95,95,180,true,401,false,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=348,reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T2-high-value-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Botany Hill Park,/dog-parks/botany-hill-park/,https://leashfree.ca/dog-parks/botany-hill-park/,Ontario,Toronto,77,95,96,180,true,401,false,"https://www.google.com/maps/place/Botany+Hill+Dog+Park/@43.777738,-79.21308,16z/data=!4m14!1m7!3m6!1s0x89d4d08883fa8bfd:0xeb7235cbe568905e!2sBotany+Hill+Park!8m2!3d43.7777342!4d-79.2105051!16s%2Fg%2F1tdzbddx!3m5!1s0x89d4d088e495a225:0x36615a37f321f5a7!8m2!3d43.7784512!4d-79.2136691!16s%2Fg%2F11c4ftkt87!5m1!1e1?entry=ttu&g_ep=EgoyMDI1MDYxMS4wIKXMDSoASAFQAw%3D%3D",reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T2-high-value-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Bruce Pit,/dog-parks/bruce-pit/,https://leashfree.ca/dog-parks/bruce-pit/,Ontario,Ottawa,77,95,96,180,true,390,false,"https://www.google.com/maps/place/Bruce+Pit/@45.3250005,-75.8821542,12.45z/data=!4m6!3m5!1s0x4cce00a99d685a81:0xd2afc6f2bf26aadd!8m2!3d45.324238!4d-75.7997734!16s%2Fg%2F1thkr9yy!5m1!1e1?entry=ttu&g_ep=EgoyMDI1MDYxNy4wIKXMDSoASAFQAw%3D%3D",reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T2-high-value-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,East Zwick's Centennial Park,/dog-parks/east-zwicks-centennial-park/,https://leashfree.ca/dog-parks/east-zwicks-centennial-park/,Ontario,Belleville,77,95,96,180,true,382,false,"https://www.google.com/maps/place/East+Zwick's+Centennial+Park/@44.1536866,-77.3888473,16z/data=!3m1!4b1!4m6!3m5!1s0x89d62553a5508281:0x6aea9ae711312e5e!8m2!3d44.1536828!4d-77.3862724!16s%2Fg%2F1tfkrrzx!5m1!1e1?entry=ttu&g_ep=EgoyMDI1MDYzMC4wIKXMDSoASAFQAw%3D%3D",reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T2-high-value-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Echo Dale Regional Park,/dog-parks/echo-dale-regional-park/,https://leashfree.ca/dog-parks/echo-dale-regional-park/,Alberta,Medicine Hat,77,95,96,180,true,372,false,https://www.medicinehat.ca/en/parks-recreation-and-culture/dog-parks.aspx,reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T2-high-value-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Greenhill Bowl Park,/dog-parks/greenhill-bowl-park/,https://leashfree.ca/dog-parks/greenhill-bowl-park/,Ontario,Hamilton,77,95,96,180,true,400,false,"https://www.google.com/maps/place/Greenhill+Bowl+Park/@43.2172639,-79.8071746,17z/data=!4m6!3m5!1s0x882c99a1afa1cc25:0x7e00db28633ebc54!8m2!3d43.217733!4d-79.8049966!16s%2Fg%2F11dz56kyxv!5m1!1e1?entry=ttu&g_ep=EgoyMDI1MDYxMS4wIKXMDSoASAFQAw%3D%3D",reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T2-high-value-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,McLennan Park,/dog-parks/mclennan-park/,https://leashfree.ca/dog-parks/mclennan-park/,Ontario,Kitchener,77,95,96,180,true,393,false,https://www.kitchener.ca/en/things-to-do/dog-parks.aspx,reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T2-high-value-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Montgomery Park,/dog-parks/montgomery-park/,https://leashfree.ca/dog-parks/montgomery-park/,Ontario,Hamilton,77,95,96,180,true,400,false,"https://www.google.com/maps/place/Montgomery+Park/@43.2370159,-79.8051446,17.18z/data=!4m10!1m2!2m1!1sMontgomery+Park!3m6!1s0x882c9915e991642b:0xc8b12b4bd222f1b6!8m2!3d43.236921!4d-79.8034735!15sCg9Nb250Z29tZXJ5IFBhcmuSAQljaXR5X3BhcmuqAUsQASoTIg9tb250Z29tZXJ5IHBhcmsoADIdEAEiGSYS4joAFSeYk-bZP_hWZ7_kdLKST_AiUBYyExACIg9tb250Z29tZXJ5IHBhcmvgAQA!16s%2Fg%2F11clrymwjy!5m1!1e1?entry=ttu&g_ep=EgoyMDI1MDYxMS4wIKXMDSoASAFQAw%3D%3D",reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
