priority_score,section,content_type,route,name,risk_level,review_age_days,word_count,quality_status,quality_completion_score,issue_classifications,canonical_risk_type,recommended_action,recommended_canonical_url,duplicate_group_key,duplicate_group_size,canonical_confidence_score,missing_source_url,missing_required_fields,data_quality_flags,reasons
56,dog-park-locations,City Pages,/dog-parks/burlington/,Burlington,High,277,646,needs-review,91,needs-human-review,,,,,,,no,reviewedOn,,stale 277 days; missing city fields: reviewedOn
56,dog-parks,Dog Parks,/dog-parks/memorial-park/,Memorial Park,Very high,413,228,needs-review,84,needs-human-review,,,,,,,no,latitude; longitude; reviewedOn,,"stale 413 days; missing park fields: latitude, longitude, reviewedOn"
56,dog-park-locations,City Pages,/dog-parks/mississauga/,Mississauga,High,279,563,needs-review,91,needs-human-review,,,,,,,no,reviewedOn,,stale 279 days; missing city fields: reviewedOn
56,dog-parks,Dog Parks,/dog-parks/palermo-park/,Palermo Park,Very high,413,251,needs-review,84,needs-human-review,,,,,,,no,latitude; longitude; reviewedOn,,"stale 413 days; missing park fields: latitude, longitude, reviewedOn"
56,dog-parks,Dog Parks,/dog-parks/post-park/,Post Park,Very high,411,212,needs-review,84,needs-human-review,,,,,,,no,latitude; longitude; reviewedOn,,"stale 411 days; missing park fields: latitude, longitude, reviewedOn"
54,dog-parks,Dog Parks,/dog-parks/garnetwood-park/,Garnetwood Park,Very high,413,188,needs-review,89,needs-human-review,,,,,,,no,parkType; reviewedOn,,"stale 413 days; missing park fields: parkType, reviewedOn"
54,dog-parks,Dog Parks,/dog-parks/ladysmith-leash-free-dog-park/,Ladysmith Leash-Free Dog Park,Very high,41,82,thin-content,89,needs-content-expansion; needs-human-review,,,,,,,no,rules; reviewedOn,,"thin content 82 words; missing park fields: rules, reviewedOn"
52,dog-parks,Dog Parks,/dog-parks/bramalea-community-park/,Bramalea Ltd Community Park,Very high,363,213,needs-review,95,needs-human-review,,,,,,,no,reviewedOn,,stale 363 days; missing park fields: reviewedOn
52,dog-parks,Dog Parks,/dog-parks/etobicoke-valley-dog-park/,Etobicoke Valley Dog Park,Very high,413,230,needs-review,95,needs-human-review,,,,,,,no,reviewedOn,,stale 413 days; missing park fields: reviewedOn
52,dog-parks,Dog Parks,/dog-parks/jack-darling-park/,Jack Darling Park,Very high,411,189,needs-review,95,needs-human-review,,,,,,,no,reviewedOn,,stale 411 days; missing park fields: reviewedOn
52,dog-parks,Dog Parks,/dog-parks/king-road/,King Road,Very high,413,241,needs-review,95,needs-human-review,,,,,,,no,reviewedOn,,stale 413 days; missing park fields: reviewedOn
52,dog-parks,Dog Parks,/dog-parks/qoqolem-park-chilliwack/,Qoqó:lem Park,Very high,366,205,needs-review,95,needs-human-review,,,,,,,no,reviewedOn,,stale 366 days; missing park fields: reviewedOn
52,dog-parks,Dog Parks,/dog-parks/shell-dog-park/,Shell Dog Park,Very high,413,231,needs-review,95,needs-human-review,,,,,,,no,reviewedOn,,stale 413 days; missing park fields: reviewedOn
52,dog-parks,Dog Parks,/dog-parks/totoredaca-dog-park/,Totoredaca Dog Park,Very high,413,201,needs-review,95,needs-human-review,,,,,,,no,reviewedOn,,stale 413 days; missing park fields: reviewedOn
51,dog-park-locations,City Pages,/dog-parks/mission/,Mission,High,6,410,thin-content,91,needs-content-expansion; needs-human-review,,,,,,,no,reviewedOn,,thin content 410 words; missing city fields: reviewedOn
45,dog-parks,Dog Parks,/dog-parks/spruce-haven-off-leash-dog-park/,Spruce Haven Off-Leash Dog Park,Very high,1,142,thin-content,100,needs-content-expansion,,,,,,,no,,,thin content 142 words
43,dog-breeds,Dog Breeds,/dog-breeds/miniature-american-shepherd-2/,Miniature American Shepherd,Medium-low,284,739,data-quality-risk,100,possible-duplicate; needs-human-review,,,,,,,no,,possible duplicate record,duplicate SEO title; data quality risk: possible duplicate record
43,dog-breeds,Dog Breeds,/dog-breeds/miniature-american-shepherd/,Miniature American Shepherd,Medium-low,284,746,data-quality-risk,100,possible-duplicate; needs-human-review,,,,,,,no,,possible duplicate record,duplicate SEO title; data quality risk: possible duplicate record
43,dog-park-locations,Provinces,/dog-parks/ab/,Alberta,High,41,11,thin-content,100,needs-content-expansion,,,,,,,no,,,thin content 11 words
43,dog-park-locations,Provinces,/dog-parks/bc/,British Columbia,High,41,13,thin-content,100,needs-content-expansion,,,,,,,no,,,thin content 13 words
43,dog-park-locations,Provinces,/dog-parks/on/,Ontario,High,41,11,thin-content,100,needs-content-expansion,,,,,,,no,,,thin content 11 words
43,dog-park-locations,Provinces,/dog-parks/qc/,Quebec,High,41,11,thin-content,100,needs-content-expansion,,,,,,,no,,,thin content 11 words
40,core,Core,/,Home,High,,1463,needs-review,100,safe-technical-fix; needs-human-review,,,,,,,no,,,missing review/update date
40,core,Core,/blog/,Blog,High,,2467,needs-review,100,safe-technical-fix; needs-human-review,,,,,,,no,,,missing review/update date
40,core,Core,/directory/,Directory,High,,2284,needs-review,100,safe-technical-fix; needs-human-review,,,,,,,no,,,missing review/update date
40,core,Core,/dog-breeds/,Dog Breeds,High,,9149,needs-review,100,safe-technical-fix; needs-human-review,,,,,,,no,,,missing review/update date
40,core,Core,/dog-name-finder/,Dog Name Finder,High,,481,needs-review,100,safe-technical-fix; needs-human-review,,,,,,,no,,,missing review/update date
40,core,Core,/dog-names/,Dog Names,High,,700,needs-review,100,safe-technical-fix; needs-human-review,,,,,,,no,,,missing review/update date
40,core,Core,/dog-parks/,Dog Parks,High,,2740,needs-review,100,safe-technical-fix; needs-human-review,,,,,,,no,,,missing review/update date
40,core,Core,/resources/,Resources,High,,334,needs-review,100,safe-technical-fix; needs-human-review,,,,,,,no,,,missing review/update date
40,core,Core,/resources/dog-calorie-calculator/,Dog Calorie Calculator,High,,2262,needs-review,100,safe-technical-fix; needs-human-review,,,,,,,no,,,missing review/update date
40,core,Core,/resources/dog-gear-finder/,Dog Gear Finder,High,,568,needs-review,100,safe-technical-fix; needs-human-review,,,,,,,no,,,missing review/update date
39,directory,Directories,/directory/alberta-animal-rescue-crew-society-aarcs/,Alberta Animal Rescue Crew Society (AARCS),Medium-high,271,176,needs-review,100,needs-human-review,,,,,,,no,,,stale 271 days
39,directory,Directories,/directory/animal-hospital-of-oakville/,Animal Hospital of Oakville,Medium-high,266,182,needs-review,100,needs-human-review,,,,,,,no,,,stale 266 days
39,directory,Directories,/directory/applewood-veterinary-hospital-mississauga/,Applewood Veterinary Hospital,Medium-high,237,217,needs-review,100,needs-human-review,,,,,,,no,,,stale 237 days
39,directory,Directories,/directory/aquitaine-animal-hospital-mississauga/,Aquitaine Animal Hospital,Medium-high,237,135,needs-review,100,needs-human-review,,,,,,,no,,,stale 237 days
39,directory,Directories,/directory/bc-spca-vancouver-branch/,BC SPCA – Vancouver Branch,Medium-high,271,159,needs-review,100,needs-human-review,,,,,,,no,,,stale 271 days
39,directory,Directories,/directory/bristol-veterinary-hospital-mississauga/,Bristol Veterinary Hospital,Medium-high,237,229,needs-review,100,needs-human-review,,,,,,,no,,,stale 237 days
39,directory,Directories,/directory/burloak-animal-hospital/,Burloak Animal Hospital,Medium-high,266,183,needs-review,100,needs-human-review,,,,,,,no,,,stale 266 days
39,directory,Directories,/directory/credit-valley-animal-hospital-mississauga/,Credit Valley Animal Hospital,Medium-high,237,250,needs-review,100,needs-human-review,,,,,,,no,,,stale 237 days
39,directory,Directories,/directory/derry-heights-animal-hospital-milton/,Derry Heights Animal Hospital,Medium-high,237,232,needs-review,100,needs-human-review,,,,,,,no,,,stale 237 days
39,directory,Directories,/directory/dog-tales-rescue-and-sanctuary/,Dog Tales Rescue and Sanctuary,Medium-high,266,181,needs-review,100,needs-human-review,,,,,,,no,,,stale 266 days
39,directory,Directories,/directory/eglinton-hwy-10-veterinary-clinic-mississauga/,Eglinton-Hwy 10 Veterinary Clinic,Medium-high,237,146,needs-review,100,needs-human-review,,,,,,,no,,,stale 237 days
39,directory,Directories,/directory/erin-mills-pet-hospital-mississauga/,Erin Mills Pet Hospital,Medium-high,237,174,needs-review,100,needs-human-review,,,,,,,no,,,stale 237 days
39,directory,Directories,/directory/erindale-animal-hospital-mississauga/,Erindale Animal Hospital,Medium-high,237,235,needs-review,100,needs-human-review,,,,,,,no,,,stale 237 days
39,directory,Directories,/directory/glen-erin-animal-hospital-mississauga/,Glen Erin Animal Hospital,Medium-high,237,156,needs-review,100,needs-human-review,,,,,,,no,,,stale 237 days
39,directory,Directories,/directory/halton-peel-animal-hospital-milton/,Halton Peel Animal Hospital,Medium-high,237,264,needs-review,100,needs-human-review,,,,,,,no,,,stale 237 days
39,directory,Directories,/directory/hamilton-burlington-spca/,Hamilton/Burlington SPCA,Medium-high,271,180,needs-review,100,needs-human-review,,,,,,,no,,,stale 271 days
39,directory,Directories,/directory/heartland-pet-hospital-mississauga/,Heartland Pet Hospital,Medium-high,237,209,needs-review,100,needs-human-review,,,,,,,no,,,stale 237 days
39,directory,Directories,/directory/hollybank-animal-hospital-milton/,Hollybank Animal Hospital,Medium-high,237,233,needs-review,100,needs-human-review,,,,,,,no,,,stale 237 days
39,directory,Directories,/directory/it-takes-a-village-dog-rescue/,It Takes a Village Dog Rescue,Medium-high,270,200,needs-review,100,needs-human-review,,,,,,,no,,,stale 270 days
39,directory,Directories,/directory/lorne-park-animal-hospital-mississauga/,Lorne Park Animal Hospital,Medium-high,237,138,needs-review,100,needs-human-review,,,,,,,no,,,stale 237 days
39,directory,Directories,/directory/loved-at-last-dog-rescue/,Loved at Last Dog Rescue,Medium-high,271,193,needs-review,100,needs-human-review,,,,,,,no,,,stale 271 days
39,directory,Directories,/directory/mainview-animal-hospital-milton/,Mainview Animal Hospital,Medium-high,237,217,needs-review,100,needs-human-review,,,,,,,no,,,stale 237 days
39,directory,Directories,/directory/mavis-road-animal-clinic-mississauga/,Mavis Road Animal Clinic,Medium-high,237,142,needs-review,100,needs-human-review,,,,,,,no,,,stale 237 days
39,directory,Directories,/directory/mccleary-animal-hospital-mississauga/,McCleary Animal Hospital,Medium-high,237,217,needs-review,100,needs-human-review,,,,,,,no,,,stale 237 days
39,directory,Directories,/directory/meadowvale-animal-clinic-mississauga/,Meadowvale Animal Clinic,Medium-high,237,141,needs-review,100,needs-human-review,,,,,,,no,,,stale 237 days
39,directory,Directories,/directory/mississauga-animal-hospital/,Mississauga Animal Hospital,Medium-high,237,235,needs-review,100,needs-human-review,,,,,,,no,,,stale 237 days
39,directory,Directories,/directory/montreal-spca/,Montreal SPCA,Medium-high,271,178,needs-review,100,needs-human-review,,,,,,,no,,,stale 271 days
39,directory,Directories,/directory/niagara-dog-rescue/,Niagara Dog Rescue,Medium-high,271,189,needs-review,100,needs-human-review,,,,,,,no,,,stale 271 days
39,directory,Directories,/directory/niagara-spca-and-humane-society/,Niagara SPCA and Humane Society,Medium-high,271,189,needs-review,100,needs-human-review,,,,,,,no,,,stale 271 days
39,directory,Directories,/directory/oakville-animal-clinic/,Oakville Animal Clinic,Medium-high,266,183,needs-review,100,needs-human-review,,,,,,,no,,,stale 266 days
39,directory,Directories,/directory/oakville-lakeshore-animal-hospital/,Oakville Lakeshore Animal Hospital,Medium-high,266,176,needs-review,100,needs-human-review,,,,,,,no,,,stale 266 days
39,directory,Directories,/directory/ontario-spca-and-humane-society/,Ontario SPCA and Humane Society,Medium-high,271,209,needs-review,100,needs-human-review,,,,,,,no,,,stale 271 days
39,directory,Directories,/directory/redemption-paws/,Redemption Paws,Medium-high,271,192,needs-review,100,needs-human-review,,,,,,,no,,,stale 271 days
39,directory,Directories,/directory/river-grove-animal-hospital-mississauga/,River Grove Animal Hospital,Medium-high,237,142,needs-review,100,needs-human-review,,,,,,,no,,,stale 237 days
39,directory,Directories,/directory/robinson-pet-hospital-milton/,Robinson Pet Hospital,Medium-high,237,225,needs-review,100,needs-human-review,,,,,,,no,,,stale 237 days
39,directory,Directories,/directory/royal-ford-veterinary-hospital/,Royal Ford Veterinary Hospital,Medium-high,266,172,needs-review,100,needs-human-review,,,,,,,no,,,stale 266 days
39,directory,Directories,/directory/second-chance-animal-rescue-society-scars/,Second Chance Animal Rescue Society (SCARS),Medium-high,271,204,needs-review,100,needs-human-review,,,,,,,no,,,stale 271 days
39,directory,Directories,/directory/senior-animals-in-need-today-society-saints/,Senior Animals In Need Today Society (SAINTS),Medium-high,266,209,needs-review,100,needs-human-review,,,,,,,no,,,stale 266 days
39,directory,Directories,/directory/southdown-animal-clinic-mississauga/,Southdown Animal Clinic,Medium-high,237,229,needs-review,100,needs-human-review,,,,,,,no,,,stale 237 days
39,directory,Directories,/directory/southeast-oakville-vet/,Southeast Oakville Vet,Medium-high,266,161,needs-review,100,needs-human-review,,,,,,,no,,,stale 266 days
39,directory,Directories,/directory/streetsville-animal-hospital-mississauga/,Streetsville Animal Hospital,Medium-high,237,235,needs-review,100,needs-human-review,,,,,,,no,,,stale 237 days
39,directory,Directories,/directory/toronto-humane-society/,Toronto Humane Society,Medium-high,271,161,needs-review,100,needs-human-review,,,,,,,no,,,stale 271 days
39,directory,Directories,/directory/upper-oakville-pet-hospital/,Upper Oakville Pet Hospital,Medium-high,266,174,needs-review,100,needs-human-review,,,,,,,no,,,stale 266 days
39,directory,Directories,/directory/westbridge-veterinary-hospital-mississauga/,Westbridge Veterinary Hospital,Medium-high,237,219,needs-review,100,needs-human-review,,,,,,,no,,,stale 237 days
35,blog,Blog Posts,/blog/best-dog-leashes-for-hiking-in-canada/,Best Dog Leashes for Hiking in Canada: Tested on Trails,Medium,263,678,thin-content,100,needs-content-expansion,,,,,,,no,,,thin content 678 words
33,dog-breeds,Dog Breeds,/dog-breeds/aussiedoodle/,Aussiedoodle,Medium-low,284,324,thin-content,100,needs-content-expansion,,,,,,,no,,,thin content 324 words
33,dog-breeds,Dog Breeds,/dog-breeds/aussiedor/,Aussiedor,Medium-low,284,363,thin-content,100,needs-content-expansion,,,,,,,no,,,thin content 363 words
33,dog-breeds,Dog Breeds,/dog-breeds/australian-stumpy-tail-cattle-dog/,Australian Stumpy Tail Cattle Dog,Medium-low,284,518,thin-content,100,needs-content-expansion,,,,,,,no,,,thin content 518 words
33,dog-breeds,Dog Breeds,/dog-breeds/bearded-collie/,Bearded Collie,Medium-low,284,510,thin-content,100,needs-content-expansion,,,,,,,no,,,thin content 510 words
33,dog-breeds,Dog Breeds,/dog-breeds/beauceron/,Beauceron,Medium-low,284,441,thin-content,100,needs-content-expansion,,,,,,,no,,,thin content 441 words
33,dog-breeds,Dog Breeds,/dog-breeds/bedlington-terrier/,Bedlington Terrier,Medium-low,284,466,thin-content,100,needs-content-expansion,,,,,,,no,,,thin content 466 words
33,dog-breeds,Dog Breeds,/dog-breeds/belgian-laekenois/,Belgian Laekenois,Medium-low,284,464,thin-content,100,needs-content-expansion,,,,,,,no,,,thin content 464 words
33,dog-breeds,Dog Breeds,/dog-breeds/belgian-malinois/,Belgian Malinois,Medium-low,284,436,thin-content,100,needs-content-expansion,,,,,,,no,,,thin content 436 words
33,dog-breeds,Dog Breeds,/dog-breeds/belgian-sheepdog/,Belgian Sheepdog,Medium-low,284,370,thin-content,100,needs-content-expansion,,,,,,,no,,,thin content 370 words
33,dog-breeds,Dog Breeds,/dog-breeds/belgian-tervuren/,Belgian Tervuren,Medium-low,260,352,thin-content,100,needs-content-expansion,,,,,,,no,,,thin content 352 words
33,dog-breeds,Dog Breeds,/dog-breeds/bergamasco-sheepdog/,Bergamasco Sheepdog,Medium-low,284,434,thin-content,100,needs-content-expansion,,,,,,,no,,,thin content 434 words
33,dog-breeds,Dog Breeds,/dog-breeds/berger-picard/,Berger Picard,Medium-low,261,391,thin-content,100,needs-content-expansion,,,,,,,no,,,thin content 391 words
