"source","type","current_url_or_path","inferred_new_path","collection","slug","status","notes"
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/duggan-park","/dog-parks/duggan-park/","Dog Parks","duggan-park","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/duggan-park-kelowna","/dog-parks/duggan-park-kelowna/","Dog Parks","duggan-park-kelowna","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/dunmoore-park-pickering","/dog-parks/dunmoore-park-pickering/","Dog Parks","dunmoore-park-pickering","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/dusty-greenwell-dog-park-vancouver","/dog-parks/dusty-greenwell-dog-park-vancouver/","Dog Parks","dusty-greenwell-dog-park-vancouver","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/earl-bales-park","/dog-parks/earl-bales-park/","Dog Parks","earl-bales-park","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/east-end-paw-park","/dog-parks/east-end-paw-park/","Dog Parks","east-end-paw-park","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/east-village-dog-park","/dog-parks/east-village-dog-park/","Dog Parks","east-village-dog-park","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/east-zwicks-centennial-park","/dog-parks/east-zwicks-centennial-park/","Dog Parks","east-zwicks-centennial-park","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/eastview-community-park-guelph","/dog-parks/eastview-community-park-guelph/","Dog Parks","eastview-community-park-guelph","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/echo-dale-regional-park","/dog-parks/echo-dale-regional-park/","Dog Parks","echo-dale-regional-park","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/edgemont-area-1-off-leash-dog-park","/dog-parks/edgemont-area-1-off-leash-dog-park/","Dog Parks","edgemont-area-1-off-leash-dog-park","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/edworthy-park","/dog-parks/edworthy-park/","Dog Parks","edworthy-park","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/elbow-park-off-leash-area","/dog-parks/elbow-park-off-leash-area/","Dog Parks","elbow-park-off-leash-area","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/elboya-off-leash-area","/dog-parks/elboya-off-leash-area/","Dog Parks","elboya-off-leash-area","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/elliots-beach-park-ladysmith","/dog-parks/elliots-beach-park-ladysmith/","Dog Parks","elliots-beach-park-ladysmith","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/ellison-dog-park-kelowna","/dog-parks/ellison-dog-park-kelowna/","Dog Parks","ellison-dog-park-kelowna","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/emery-barnes-dog-park","/dog-parks/emery-barnes-dog-park/","Dog Parks","emery-barnes-dog-park","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/etobicoke-valley-dog-park","/dog-parks/etobicoke-valley-dog-park/","Dog Parks","etobicoke-valley-dog-park","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/evanston-dog-park","/dog-parks/evanston-dog-park/","Dog Parks","evanston-dog-park","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/everett-crowley-dog-park","/dog-parks/everett-crowley-dog-park/","Dog Parks","everett-crowley-dog-park","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/fairfield-park-chilliwack","/dog-parks/fairfield-park-chilliwack/","Dog Parks","fairfield-park-chilliwack","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/falaise-park-dog-park","/dog-parks/falaise-park-dog-park/","Dog Parks","falaise-park-dog-park","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/falaise-dog-park","/dog-parks/falaise-dog-park/","Dog Parks","falaise-dog-park","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/falaise-dog-park-vancouver","/dog-parks/falaise-dog-park-vancouver/","Dog Parks","falaise-dog-park-vancouver","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/firemens-park","/dog-parks/firemens-park/","Dog Parks","firemens-park","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/fish-creek-marshall-votiers","/dog-parks/fish-creek-marshall-votiers/","Dog Parks","fish-creek-marshall-votiers","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/fish-creek-provincial-park-off-leash-area","/dog-parks/fish-creek-provincial-park-off-leash-area/","Dog Parks","fish-creek-provincial-park-off-leash-area","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/fort-needham-memorial-park","/dog-parks/fort-needham-memorial-park/","Dog Parks","fort-needham-memorial-park","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/frank-faubert-wood-lot","/dog-parks/frank-faubert-wood-lot/","Dog Parks","frank-faubert-wood-lot","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/fraser-river-dog-park","/dog-parks/fraser-river-dog-park/","Dog Parks","fraser-river-dog-park","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/fraserview-golf-course-vancouver","/dog-parks/fraserview-golf-course-vancouver/","Dog Parks","fraserview-golf-course-vancouver","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/fred-mendel-dog-park","/dog-parks/fred-mendel-dog-park/","Dog Parks","fred-mendel-dog-park","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/gallinger-park-cornwall","/dog-parks/gallinger-park-cornwall/","Dog Parks","gallinger-park-cornwall","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/garnetwood-park","/dog-parks/garnetwood-park/","Dog Parks","garnetwood-park","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/george-lippert-park","/dog-parks/george-lippert-park/","Dog Parks","george-lippert-park","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/george-dog-park-vancouver","/dog-parks/george-dog-park-vancouver/","Dog Parks","george-dog-park-vancouver","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/gerrard-carlaw-parkette","/dog-parks/gerrard-carlaw-parkette/","Dog Parks","gerrard-carlaw-parkette","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/gimli-off-leash-dog-park","/dog-parks/gimli-off-leash-dog-park/","Dog Parks","gimli-off-leash-dog-park","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/glamorgan-off-leash-area","/dog-parks/glamorgan-off-leash-area/","Dog Parks","glamorgan-off-leash-area","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/glen-park","/dog-parks/glen-park/","Dog Parks","glen-park","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/glenashton-park","/dog-parks/glenashton-park/","Dog Parks","glenashton-park","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/glenmore-dam-off-leash-area","/dog-parks/glenmore-dam-off-leash-area/","Dog Parks","glenmore-dam-off-leash-area","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/gold-bar-park-off-leash-area","/dog-parks/gold-bar-park-off-leash-area/","Dog Parks","gold-bar-park-off-leash-area","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/gourlay-janes-park","/dog-parks/gourlay-janes-park/","Dog Parks","gourlay-janes-park","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/grand-avenue-park","/dog-parks/grand-avenue-park/","Dog Parks","grand-avenue-park","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/grand-valley-park-pickering","/dog-parks/grand-valley-park-pickering/","Dog Parks","grand-valley-park-pickering","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/grange-park","/dog-parks/grange-park/","Dog Parks","grange-park","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/greenhill-bowl-park","/dog-parks/greenhill-bowl-park/","Dog Parks","greenhill-bowl-park","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/greenwood-conservation-area","/dog-parks/greenwood-conservation-area/","Dog Parks","greenwood-conservation-area","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/greenwood-park","/dog-parks/greenwood-park/","Dog Parks","greenwood-park","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/guindon-park-cornwall","/dog-parks/guindon-park-cornwall/","Dog Parks","guindon-park-cornwall","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/hadden-dog-park","/dog-parks/hadden-dog-park/","Dog Parks","hadden-dog-park","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/halifax-common","/dog-parks/halifax-common/","Dog Parks","halifax-common","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/hamilton-beach","/dog-parks/hamilton-beach/","Dog Parks","hamilton-beach","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/hammond-dog-off-leash-area","/dog-parks/hammond-dog-off-leash-area/","Dog Parks","hammond-dog-off-leash-area","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/hampton-dog-park","/dog-parks/hampton-dog-park/","Dog Parks","hampton-dog-park","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/hampton-dog-park-89f0c","/dog-parks/hampton-dog-park-89f0c/","Dog Parks","hampton-dog-park-89f0c","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/hanbury-hill-pooch-park","/dog-parks/hanbury-hill-pooch-park/","Dog Parks","hanbury-hill-pooch-park","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/hanna-park-dog-park-quinte-west","/dog-parks/hanna-park-dog-park-quinte-west/","Dog Parks","hanna-park-dog-park-quinte-west","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/harbourview-park","/dog-parks/harbourview-park/","Dog Parks","harbourview-park","inferred","Generated from CMS slug; verify against live Webflow URLs."
